id,title,type,release_year,age_certification,runtime,seasons,imdb_score,imdb_votes,country,genre
tm414962,May The Devil Take You,Movie,2018,R,110,0,5.9,4209,ID,"Thriller, Horror"
tm217228,Death Note,Movie,2017,NC-17,101,0,4.5,83519,US,"Fantasy, Horror, Thriller, Action, Crime, Drama"
tm244307,Bright,Movie,2017,R,117,0,6.3,183841,US,"Thriller, Fantasy, Action, Crime, Scifi"
tm368040,The Titan,Movie,2018,R,97,0,4.8,30698,"US, GB, ES","Thriller, Fantasy, Scifi, Drama, Romance"
tm1883,Animal Crackers,Movie,2017,PG,105,0,5.8,3352,"CN, US, ES","Comedy, Animation, Family, Fantasy"
tm270999,The Resurrection Of Gavin Stone,Movie,2017,PG,91,0,6.2,2233,US,"Drama, Family, Romance, Comedy"
tm320255,Bad Genius,Movie,2017,PG-13,130,0,7.6,20430,TH,"Thriller, Comedy, Crime, Drama"
tm1111987,Munich: The Edge Of War,Movie,2022,PG-13,129,0,6.8,26781,GB,"Drama, History, Thriller"
tm425138,Godzilla: The Planet Eater,Movie,2018,PG,90,0,5,4158,JP,"Animation, Action, Scifi, Horror"
tm352774,Voyeur,Movie,2017,R,95,0,6.2,5922,US,"Documentation, Crime, Drama"
tm290831,Fun Mom Dinner,Movie,2017,R,81,0,5.3,5509,US,Comedy
tm849003,The Old Guard,Movie,2020,R,125,0,6.6,155135,US,"Fantasy, Action, Thriller"
tm496322,Extraction,Movie,2020,R,116,0,6.7,192132,US,"Thriller, Crime, Drama, Action"
tm499045,Occupation: Rainfall,Movie,2020,R,128,0,5.6,14122,AU,"Action, Scifi"
tm444017,"Extremely Wicked, Shockingly Evil And Vile",Movie,2019,R,111,0,6.7,91162,US,"Crime, Drama, Thriller"
tm943774,The Old Ways,Movie,2020,R,90,0,5.4,5708,US,"Fantasy, Thriller, Drama, Horror"
tm470240,The Half Of It,Movie,2020,PG-13,104,0,6.9,34959,US,"Comedy, Romance, Drama"
tm426428,After,Movie,2019,PG-13,106,0,5.2,52180,US,"Drama, Romance"
tm458585,Dolemite Is My Name,Movie,2019,R,118,0,7.2,59836,US,"Comedy, Drama"
tm927718,The Paper Tigers,Movie,2020,PG-13,108,0,6.3,4144,US,"Comedy, Action"
tm919961,Pieces Of A Woman,Movie,2020,R,127,0,7,47795,"HU, US, CA",Drama
tm925486,Jiu Jitsu,Movie,2020,R,102,0,2.9,8502,"US, CY","Fantasy, Action, Scifi, Thriller, Comedy"
tm432765,The Wind,Movie,2019,R,86,0,5.5,8078,US,"Western, Thriller, Horror"
tm417416,Five Feet Apart,Movie,2019,PG-13,116,0,7.2,61878,US,"Romance, Drama"
tm441231,Murder Mystery,Movie,2019,PG-13,97,0,6,120532,US,"Comedy, Action, Crime, Romance"
tm927037,The Water Man,Movie,2020,PG,92,0,5.4,3641,US,"Action, Drama, Family, Fantasy, Thriller"
tm443615,Rebecca,Movie,2020,PG-13,121,0,6,40447,GB,"Thriller, Romance, Drama"
tm843444,Da 5 Bloods,Movie,2020,R,156,0,6.5,50236,US,"War, Drama"
tm420826,The Highwaymen,Movie,2019,R,132,0,6.9,88714,US,"Thriller, Crime, Drama"
tm983787,Ava,Movie,2020,R,96,0,5.4,53131,US,"Drama, Thriller, Action, Crime"
tm449105,Polar,Movie,2019,R,118,0,6.3,87080,"US, DE","Action, Crime, Drama, Thriller, European"
tm460124,"Yes, God, Yes",Movie,2020,R,78,0,6.1,14496,"GB, US","Comedy, Drama"
tm678022,The Prom,Movie,2020,PG-13,130,0,5.9,26197,US,"Comedy, Drama, Music"
tm433462,We Summon The Darkness,Movie,2020,R,91,0,5.2,10056,US,"Horror, Thriller, Music, Comedy"
tm441232,Someone Great,Movie,2019,R,92,0,6.2,21501,US,"Romance, Comedy"
tm456156,Sweetheart,Movie,2019,PG-13,82,0,5.8,8074,US,"Horror, Thriller, Scifi, Drama, Fantasy"
tm886464,The Wrong Missy,Movie,2020,R,90,0,5.7,38647,US,"Comedy, Romance"
tm853783,David Attenborough: A Life On Our Planet,Movie,2020,PG,83,0,9,31180,GB,Documentation
tm935309,Skylines,Movie,2020,R,113,0,4.7,7971,"FR, LT, GB","Scifi, Action"
tm428557,The Laundromat,Movie,2019,R,96,0,6.3,49391,US,"Drama, Comedy, Crime, History"
tm824477,Over The Moon,Movie,2020,PG,95,0,6.3,21562,"CN, US","Family, Fantasy, Scifi, Romance, Animation, Comedy"
tm914535,2 Hearts,Movie,2020,PG-13,100,0,6.2,3365,US,"Romance, Drama"
tm948128,Audrey,Movie,2020,PG,100,0,7.1,1867,"CH, US","Documentation, History"
tm316311,Wasp Network,Movie,2019,R,128,0,5.9,10136,"BR, FR, ES, BE","Drama, Thriller, Crime"
tm902330,Ghosts Of War,Movie,2020,R,94,0,5.5,9701,GB,"Horror, Thriller, Fantasy, War"
tm464557,The Perfect Date,Movie,2019,PG-13,93,0,5.8,37913,US,"Romance, Comedy"
tm897732,Bigfoot Family,Movie,2020,G,97,0,5.8,2609,"BE, FR","Animation, Action, Family"
tm928541,Barbie: Princess Adventure,Movie,2020,G,72,0,5.4,442,US,"Music, Animation, Family"
tm444247,This Changes Everything,Movie,2019,PG,97,0,7.6,1507,US,Documentation
tm404856,Red Notice,Movie,2021,PG-13,117,0,6.3,255356,US,"Comedy, Crime, Thriller, Action"
tm937814,The Alpinist,Movie,2021,PG-13,92,0,8,7192,"US, AT, GB",Documentation
tm825714,The Harder They Fall,Movie,2021,R,139,0,6.5,57549,US,"Action, Drama, Western"
tm1142224,The House,Movie,2022,R,97,0,6.8,12270,GB,"Animation, Drama, Comedy, Thriller"
tm1019177,The Colony,Movie,2021,R,104,0,5.4,7434,"CH, DE","Scifi, Thriller, Action"
tm1066826,Diana: The Musical,Movie,2021,PG-13,117,0,4.3,1189,US,Drama
tm1092864,The Unforgivable,Movie,2021,R,112,0,7.1,101975,"DE, GB, US","Drama, Crime"
tm986168,The Guilty,Movie,2021,R,90,0,6.3,113483,US,"Drama, Thriller, Action, Crime"
tm946869,Texas Chainsaw Massacre,Movie,2022,R,83,0,4.8,45810,US,"Thriller, Crime, Horror"
tm471968,Passing,Movie,2021,PG-13,98,0,6.7,13553,"GB, US, CA","Drama, Thriller"
tm1138477,Downfall: The Case Against Boeing,Movie,2022,R,89,0,7.4,9428,US,Documentation
tm34391,Before The Flying Circus,Movie,2000,Others,55,0,7.3,161,GB,"Comedy, Documentation"
tm1048362,Army Of Thieves,Movie,2021,R,127,0,6.4,71036,"DE, US","Comedy, Horror, Action, Crime, Thriller, Romance, Scifi"
tm501313,Gunpowder Milkshake,Movie,2021,R,114,0,6,40888,"FR, DE, US","Action, Crime, Thriller"
tm983723,The Sparks Brothers,Movie,2021,R,140,0,7.8,4416,"GB, US","Documentation, Music, Comedy, History"
tm1022103,Outlaws,Movie,2021,R,125,0,6.9,3722,ES,"Crime, Thriller, Action"
tm456513,Army Of The Dead,Movie,2021,R,148,0,5.7,166882,US,"Horror, Thriller, Crime, Scifi, Action"
tm1164962,Restless,Movie,2022,R,95,0,5.8,3704,"FR, BE","Thriller, Action, Crime"
tm858000,Rurouni Kenshin: The Final,Movie,2021,PG-13,138,0,7.2,8367,JP,"Drama, Action"
tm434625,Wish Dragon,Movie,2021,PG,99,0,7.2,24712,"CN, US","Fantasy, Comedy, Family, Romance, Animation"
tm1038369,Good On Paper,Movie,2021,R,92,0,5.6,11401,US,"Romance, Comedy"
tm1003353,Operation Varsity Blues: The College Admissions Scandal,Movie,2021,R,100,0,6.9,7993,US,"Drama, Documentation, Crime"
tm863823,Finding 'Ohana,Movie,2021,PG,123,0,6.1,9819,US,"Comedy, Family, Action"
tm860261,To All The Boys: Always And Forever,Movie,2021,PG-13,115,0,6.3,24232,US,"Romance, Comedy, Drama"
tm1028298,He'S All That,Movie,2021,R,91,0,4.3,23474,US,"Comedy, Romance"
tm983668,Misha And The Wolves,Movie,2021,PG-13,90,0,6.7,2303,"BE, GB, DE","Documentation, Drama"
tm1120509,Never Back Down: Revolt,Movie,2021,R,89,0,3.9,482,US,"Drama, Sport, Action, Crime"
tm311264,Muqaddar Ka Faisla,Movie,1987,Others,172,0,4.8,68,IN,"Comedy, Drama, Family, Action"
tm172482,Sohni Mahiwal,Movie,1984,Others,160,0,6.1,297,IN,"Romance, Action, Drama"
tm52274,The Little Wars,Movie,1982,Others,108,0,6.3,149,"FR, LB","Drama, War, European"
tm342996,Duniya,Movie,1984,Others,170,0,6.2,241,IN,"Drama, Action"
tm411457,Pyar Ke Do Pal,Movie,1986,Others,153,0,6.1,65,IN,"Drama, Action"
tm371359,Jaal,Movie,1986,Others,159,0,5.2,122,IN,"Drama, Thriller, Action"
tm446654,Mujrim,Movie,1989,Others,162,0,5.4,188,IN,"Drama, Action, Crime"
tm47673,An Egyptian Story,Movie,1982,Others,129,0,7.3,1113,EG,"Fantasy, Drama"
tm419052,Ek Jaan Hain Hum,Movie,1983,Others,151,0,6.3,70,IN,"Family, Romance"
tm191848,The Devil'S Advocate,Movie,1997,Others,144,0,7.5,361422,"DE, US","Horror, Thriller, Drama"
tm190835,Neon Genesis Evangelion: The End Of Evangelion,Movie,1997,Others,87,0,8,51938,JP,"Scifi, Action, Drama, Fantasy, Animation"
tm188970,Bill Hicks: Revelations,Movie,1993,Others,74,0,8.5,3085,GB,"Comedy, Documentation"
tm188606,Sankofa,Movie,1993,Others,124,0,7,678,"GH, GB, US, BF, DE","Drama, European"
tm320211,Children Of God,Movie,1994,Others,63,0,6.4,589,GB,Documentation
tm204173,Aashik Aawara,Movie,1993,Others,153,0,4.7,320,IN,"Romance, Comedy, Drama"
tm191614,Destiny,Movie,1997,Others,136,0,7.1,2825,"EG, FR","Drama, Romance, Comedy, History"
tm424630,A Triumph Of The Heart: The Ricky Bell Story,Movie,1991,Others,100,0,7.2,248,US,"Drama, Sport"
tm12876,Bombay,Movie,1995,Others,141,0,8.1,12512,IN,"Romance, Drama"
tm326102,Qila,Movie,1998,Others,160,0,4.8,129,IN,"Drama, Music, Family"
tm12482,Ram Jaane,Movie,1995,Others,172,0,5.4,3901,IN,"Action, Drama, Romance, Crime"
tm52871,Soldier,Movie,1998,Others,156,0,6.2,3025,IN,"Thriller, Action, Drama, Romance"
tm7810,Nightmare In Columbia County,Movie,1991,Others,100,0,5.5,341,US,"Drama, Crime, Thriller"
tm47530,Jeans,Movie,1998,Others,175,0,6.4,3567,IN,"Drama, Romance, Comedy"
tm350374,Saawan,Movie,2016,Others,90,0,7.4,239,PK,"Drama, Thriller"
tm7032,Out Of Life,Movie,1991,Others,97,0,6.9,365,"IT, LB, BE, FR","War, Drama, Crime, European"
tm340430,Govindha Govindha,Movie,1993,Others,145,0,6.6,351,IN,"Drama, Action, Crime"
tm184326,Damini,Movie,1993,Others,180,0,7.8,3490,IN,"Drama, Crime"
tm21911,Sam Kinison: Live In Vegas,Movie,1991,Others,72,0,6.6,272,US,"Comedy, Music, Documentation"
tm118438,Anjaam,Movie,1994,Others,146,0,6.6,6465,IN,"Thriller, Romance, Drama"
tm57169,Monty Python: Live At Aspen,Movie,1998,Others,58,0,7.8,1092,"US, GB","Comedy, Documentation"
tm44776,The Other,Movie,1999,Others,106,0,5.9,987,"EG, FR","Drama, European, Romance"
tm104933,Sinbad: Son Of A Preacher Man,Movie,1996,Others,56,0,6.7,115,US,"Comedy, Documentation"
tm203186,Children Of Shatila,Movie,1999,Others,50,0,8.2,74,LB,"Documentation, History"
tm256669,Gumrah,Movie,1993,Others,149,0,6.1,784,IN,"Action, Crime, Drama, Thriller"
tm117840,The Emigrant,Movie,1994,Others,129,0,6.5,998,"EG, FR",Drama
tm334788,Yodha,Movie,1991,Others,142,0,4.5,198,IN,"Drama, Action"
tm110766,Chronicle Of A Disappearance,Movie,1996,Others,88,0,6.9,718,"US, FR, DE, PS",Drama
tm118256,Yaar Gaddar,Movie,1994,Others,147,0,3.6,142,IN,"Crime, Action, Drama"
tm64729,Sinbad: Nothin' But The Funk,Movie,1998,Others,55,0,6.2,65,US,"Comedy, Documentation"
tm314602,Dushmani,Movie,1995,Others,156,0,5,248,IN,"Romance, Action, Drama"
tm25389,Fiza,Movie,2000,Others,170,0,6,4168,IN,"Drama, Romance, Action, Crime"
tm42397,Hello Brother,Movie,1999,Others,131,0,4.6,4230,IN,"Romance, Action, Comedy, Fantasy"
tm449775,Shikari,Movie,1991,Others,162,0,5.9,66,"IN, SU","Drama, Action"
tm102740,The Other Guys,Movie,2010,Others,107,0,6.6,263019,US,"Crime, Action, Comedy"
tm39030,Casino Royale,Movie,2006,Others,139,0,8,644336,"GB, US, BS, CZ, DE","Thriller, Action, European"
tm86189,Good Luck Chuck,Movie,2007,Others,101,0,5.6,89755,"CA, US","Comedy, Romance"
tm104880,Louis C.K.: Hilarious,Movie,2010,Others,84,0,8.4,11973,US,Comedy
tm135451,Gifted Hands: The Ben Carson Story,Movie,2009,Others,86,0,7.6,10210,US,Drama
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,Movie,2006,Others,46,0,7.6,1780,US,"Comedy, Documentation"
tm164557,Initial D,Movie,2005,Others,107,0,6.3,8536,"HK, JP","Drama, Action, Crime, Thriller, Animation, Comedy, Romance"
tm844208,What The F* Is Going On?,Movie,2019,Others,86,0,7.5,172,ES,Documentation
tm100688,Even The Rain,Movie,2010,Others,104,0,7.4,13446,"ES, FR, MX","Drama, European, History"
tm48083,Te Quiero,Movie,2001,Others,85,0,4.8,73,FR,"Drama, Comedy, European"
tm52352,This Is The Life,Movie,2008,Others,97,0,6.3,263,US,"Documentation, Music"
tm176297,Kyaa Kool Hai Hum,Movie,2005,Others,172,0,6.1,3507,IN,Comedy
tm110923,Divine Intervention,Movie,2002,Others,92,0,6.6,3598,"PS, FR, MA, DE","Drama, Comedy, Romance, War"
tm22989,Jim Gaffigan: Beyond The Pale,Movie,2006,Others,72,0,7.9,3940,US,"Comedy, Documentation"
tm91046,"Cairo 6,7,8",Movie,2010,Others,100,0,7.4,4346,EG,Drama
tm81461,Whisky,Movie,2004,Others,99,0,7.1,6249,"DE, UY, ES, AR","Drama, Comedy"
tm32915,Emi,Movie,2008,Others,128,0,4.4,604,IN,"Drama, Comedy, Crime"
tm99776,Whitney Cummings: Money Shot,Movie,2010,Others,48,0,6.2,907,US,"Comedy, Documentation"
tm37945,Rock On!!,Movie,2008,Others,144,0,7.7,21963,IN,"Drama, Music"
tm25029,Eternal Summer,Movie,2006,Others,105,0,7,2630,TW,"Romance, Drama"
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,Movie,2008,Others,60,0,7.6,1789,US,Comedy
tm83175,Welcome,Movie,2007,Others,160,0,6.9,21799,IN,"Romance, Crime, Comedy"
tm65839,Just Another Love Story,Movie,2007,Others,100,0,7.2,4849,DK,"Thriller, European, Crime, Drama"
tm54371,Mugamoodi,Movie,2012,Others,162,0,5.1,1176,IN,Action
tm89936,Arahan,Movie,2004,Others,114,0,6.6,3813,KR,"Thriller, Fantasy, Action, Comedy"
tm170169,Kaal,Movie,2005,Others,127,0,4.7,5309,IN,"Thriller, Scifi, Horror"
tm346951,What'S Up?,Movie,2006,Others,95,0,2.9,315,SA,"Drama, Comedy"
tm44749,Sorry To Disturb,Movie,2008,Others,116,0,8,5824,EG,"Thriller, Comedy, Drama, Romance"
tm47325,2 Alone In Paris,Movie,2008,Others,94,0,5.4,2482,FR,"Comedy, European"
tm146887,Delhi-6,Movie,2009,Others,141,0,6.1,7683,IN,"Drama, Comedy"
tm25842,A Lion In The House,Movie,2006,Others,225,0,8.7,312,US,Documentation
tm43179,Oye Lucky! Lucky Oye!,Movie,2008,Others,126,0,7.7,17411,IN,"Comedy, Drama, Action, Crime"
tm95434,Love In A Puff,Movie,2010,Others,104,0,7.1,2558,HK,"Romance, Comedy, Drama"
tm44634,Kevin James: Sweat The Small Stuff,Movie,2001,Others,42,0,7.4,1083,US,"Comedy, Documentation"
tm62369,Connected,Movie,2008,Others,110,0,6.6,2256,"CN, HK","Thriller, Action, Crime"
tm23077,Vivah,Movie,2006,Others,175,0,6.6,9793,IN,"Drama, Family, Romance"
tm139349,Jim Gaffigan: King Baby,Movie,2009,Others,72,0,7.7,2548,US,"Comedy, Documentation"
tm85243,The Trailer Park Boys Xmas Special,Movie,2004,Others,57,0,8,3422,CA,Comedy
tm68191,My Führer,Movie,2007,Others,89,0,5.5,4430,DE,"Drama, European, Comedy, War"
tm51493,Vizontele,Movie,2001,Others,110,0,8,36291,TR,"Comedy, Drama"
tm175687,Sir! No Sir!,Movie,2005,Others,85,0,7.6,778,US,"War, Documentation"
tm39557,Jaane Tu... Ya Jaane Na,Movie,2008,Others,155,0,7.4,26738,IN,"Drama, Comedy, Romance"
tm22558,Mukhsin,Movie,2006,Others,95,0,7.3,382,MY,"Drama, Comedy, Family"
tm164591,Apaharan,Movie,2005,Others,173,0,7.4,4736,IN,"Action, Drama, Crime"
tm144835,Sergio,Movie,2009,Others,94,0,7.4,880,US,Documentation
tm129971,Luck By Chance,Movie,2009,Others,155,0,7.1,10206,IN,"Romance, Drama"
tm29028,Salt Of This Sea,Movie,2008,Others,109,0,6.8,1224,"ES, CH, PS, BE, FR","Romance, Drama, European"
tm23977,Fuga,Movie,2006,Others,110,0,6.3,1120,"CL, AR","Thriller, Drama, Music"
tm56428,Trailer Park Boys: Say Goodnight To The Bad Guys,Movie,2008,Others,60,0,7.8,3555,CA,Comedy
tm155774,Pomegranates And Myrrh,Movie,2009,Others,95,0,6.3,249,"DE, KW, PS, FR",Drama
tm44378,Tony Manero,Movie,2008,Others,97,0,6.8,4231,CL,"Drama, Music"
tm145243,Wake Up Sid,Movie,2009,Others,138,0,7.6,30818,IN,"Comedy, Drama, Romance"
tm77348,Life In A Metro,Movie,2007,Others,124,0,7.4,11934,IN,"Drama, Comedy, Romance"
tm111226,Awara Paagal Deewana,Movie,2002,Others,169,0,6.2,8309,IN,"Action, Comedy, Crime, Drama, Thriller"
tm104349,The Unjust,Movie,2010,Others,119,0,6.6,2139,KR,"Thriller, Drama, Action, Crime"
tm69694,Can’T Complain,Movie,2007,Others,113,0,7.5,3922,EG,"Thriller, Crime, Romance, Comedy, Drama"
tm33729,Taxi No. 9 2 11,Movie,2006,Others,116,0,7.2,9897,IN,"Drama, Thriller, Comedy"
tm129763,Anbe Sivam,Movie,2003,Others,160,0,8.7,20595,IN,"Comedy, Drama"
tm130301,Gangaajal,Movie,2003,Others,157,0,7.8,17029,IN,"Drama, Crime, Action"
tm254745,Frontiers Of Dreams And Fears,Movie,2001,Others,56,0,8.3,54,PS,"Documentation, History"
tm134140,Ishq Vishk,Movie,2003,Others,145,0,6.1,4203,IN,"Drama, Comedy, Romance"
tm114504,The Legend Of Bhagat Singh,Movie,2002,Others,155,0,8.1,16225,IN,"Drama, History, Action"
tm76029,Under The Bombs,Movie,2007,Others,98,0,7,1641,"GB, FR, LB","Romance, Drama, European, War"
tm712151,Laugh Out Loud,Movie,2003,Others,60,0,7,13,ZA,Comedy
tm34924,The Beast Stalker,Movie,2008,Others,109,0,6.8,2191,HK,"Thriller, Action"
tm216753,Old Thieves: The Legend Of Artegio,Movie,2007,Others,97,0,8,314,MX,"Documentation, Crime"
tm112235,Kannathil Muthamittal,Movie,2002,Others,137,0,8.4,8376,IN,"Drama, War, Action"
tm101540,Well Done Abba,Movie,2010,Others,144,0,7.2,1876,IN,Comedy
tm96052,Palermo Hollywood,Movie,2004,Others,113,0,5.2,200,AR,Drama
tm81864,Twins Mission,Movie,2007,Others,103,0,5.2,686,HK,"Action, Drama, Comedy, Crime"
tm42831,Kyo Kii... Main Jhuth Nahin Bolta,Movie,2001,Others,149,0,5.3,2196,IN,"Comedy, Action, Drama, Fantasy"
tm254052,Kucch To Hai,Movie,2003,Others,142,0,4.3,909,IN,"Horror, Thriller, Drama, Romance"
tm166293,The Blue Umbrella,Movie,2005,Others,90,0,7.3,2077,IN,"Drama, Family, Fantasy, Comedy"
tm99450,Break Ke Baad,Movie,2010,Others,120,0,5.2,4227,IN,"Drama, Romance, Comedy"
tm241875,Frank & Cindy,Movie,2007,Others,73,0,7,344,US,"Documentation, Music, Drama"
tm97325,Tum Milo Toh Sahi,Movie,2010,Others,127,0,5.6,522,IN,"Drama, Comedy"
tm85563,Ezra,Movie,2007,Others,105,0,6.4,274,"NG, GB, US, AT, FR, DE","Drama, European"
tm308960,Gina Yashere: Skinny B*Tch,Movie,2008,Others,57,0,6.5,84,GB,"Comedy, Documentation"
tm154802,Agyaat,Movie,2009,Others,98,0,2.9,674,IN,"Horror, Thriller, Drama"
tm21155,Falafel,Movie,2006,Others,80,0,6.7,209,"LB, FR","Drama, European"
tm46867,Kuselan,Movie,2008,Others,160,0,4.8,1000,IN,"Drama, Family, Comedy"
tm140653,Look For A Star,Movie,2009,Others,117,0,5.6,708,HK,"Romance, Comedy"
tm160596,Zozo,Movie,2005,Others,105,0,6.5,3210,"GB, DK, NL, SE, CZ","Drama, European, Family, War"
tm76399,A Love Story,Movie,2007,Others,117,0,6.4,142,PH,"Romance, Drama"
tm456581,Anchor Baby,Movie,2010,Others,95,0,6.3,79,US,"Documentation, Drama, Thriller"
tm168869,Da Kath & Kim Code,Movie,2005,Others,90,0,7.3,904,AU,Comedy
tm89012,The Student Cop,Movie,2004,Others,110,0,6.3,2051,EG,"Comedy, Action, Romance"
tm27275,Life'S Speed Bump,Movie,2006,Others,110,0,6.6,2693,EG,"Drama, Romance, Comedy"
tm311516,Koi Aap Sa,Movie,2005,Others,142,0,5.5,261,IN,"Romance, Comedy, Drama"
tm152413,Talentime,Movie,2009,Others,120,0,7.4,203,MY,Drama
tm21956,Anthony Kaun Hai?,Movie,2006,Others,127,0,5.2,664,"TH, IN","Comedy, Thriller"
tm57586,Mission Istaanbul,Movie,2008,Others,125,0,3.4,1156,IN,"Action, Drama, Thriller"
tm91125,Fida,Movie,2004,Others,122,0,5.4,2608,IN,"Romance, Action, Crime, Drama, Thriller"
tm142153,Kisaan,Movie,2009,Others,100,0,5.5,302,IN,"Thriller, Action, Crime, Drama"
tm100106,My Amnesia Girl,Movie,2010,Others,110,0,6.7,430,PH,"Romance, Comedy"
tm639940,Tango With Me,Movie,2010,Others,104,0,6.3,46,US,"Drama, Family, Romance"
tm92671,Once A Gangster,Movie,2010,Others,95,0,5.7,481,HK,"Crime, Action, Comedy"
tm252951,Brother'S Shadow,Movie,2006,Others,91,0,6.1,147,US,Drama
tm628693,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",Movie,2009,Others,121,0,6.5,203,IN,Drama
tm72845,John Mulaney: New In Town,Movie,2012,Others,58,0,8.2,6608,US,"Comedy, Documentation"
tm39313,A Perfect Ending,Movie,2012,Others,110,0,5.7,4308,US,"Drama, Romance"
tm56296,The History Of Future Folk,Movie,2012,Others,86,0,7.1,3398,US,"Comedy, Music, Scifi"
tm171292,Cloudburst,Movie,2011,Others,93,0,7.2,2281,"US, CA","Romance, Drama, Comedy"
tm183039,Donald Glover: Weirdo,Movie,2012,Others,65,0,7.4,3511,US,"Comedy, Documentation"
tm53034,Sebastian Maniscalco: What'S Wrong With People?,Movie,2012,Others,75,0,8,1194,US,Comedy
tm164353,Singham,Movie,2011,Others,143,0,6.8,16473,IN,"Drama, Action, Crime"
tm176111,The Great Magician,Movie,2011,Others,128,0,5.9,1741,"CN, HK","Drama, Comedy, Romance"
tm177258,Delhi Belly,Movie,2011,Others,102,0,7.6,29578,IN,"Comedy, Action, Crime, Thriller"
tm49451,Maria Bamford: The Special Special Special!,Movie,2012,Others,50,0,7,567,US,Comedy
tm176128,Don'T Go Breaking My Heart,Movie,2011,Others,115,0,6.5,1756,HK,"Comedy, Romance"
tm63368,A World Not Ours,Movie,2012,Others,93,0,7.8,376,PS,"Documentation, History"
tm183037,Don 2,Movie,2011,Others,139,0,7.1,52338,"DE, IN","Action, Thriller, Crime, European"
tm183176,A Second Chance,Movie,2011,Others,90,0,4.7,1018,AU,"Drama, Family, Sport"
tm181856,Jeff Dunham: Controlled Chaos,Movie,2011,Others,90,0,7.4,2272,US,"Comedy, Documentation"
tm175909,The Dirty Picture,Movie,2011,Others,144,0,6.6,9522,IN,"Drama, Comedy"
tm57610,Talaash,Movie,2012,Others,149,0,7.3,41752,IN,"Thriller, Crime, Fantasy, Drama"
tm53829,Blitz Patrollie,Movie,2012,Others,101,0,5.4,145,US,"Comedy, Action, Crime"
tm169128,An Elf'S Story,Movie,2011,Others,24,0,5.2,504,US,"Fantasy, Animation, Family"
tm630933,Without Gorky,Movie,2011,Others,58,0,6.6,97,US,Documentation
tm174518,Bodyguard,Movie,2011,Others,134,0,4.6,25592,IN,"Drama, Romance, Action, Comedy"
tm57382,Kath & Kimderella,Movie,2012,Others,80,0,5.3,1333,AU,Comedy
tm71992,Grandmaster,Movie,2012,Others,130,0,6.9,2165,IN,"Thriller, Action"
tm160021,A Beautiful Life,Movie,2011,Others,122,0,6.7,927,"CN, HK","Drama, Romance"
tm38013,Players,Movie,2012,Others,165,0,4.2,4490,IN,"Thriller, Crime, Action"
tm161632,Tom Papa: Live In New York City,Movie,2011,Others,57,0,7.2,490,US,Comedy
tm50798,10 Jours En Or,Movie,2012,Others,95,0,6,1003,FR,"Comedy, Drama, European"
tm31948,26 Years,Movie,2012,Others,135,0,6.3,1178,KR,"Thriller, Crime, Drama"
tm179451,7 Khoon Maaf,Movie,2011,Others,148,0,6.2,5919,IN,"Thriller, Comedy, Drama"
tm162592,Asmaa,Movie,2011,Others,96,0,8.1,4445,EG,Drama
tm37573,"All'S Well, Ends Well",Movie,2012,Others,118,0,5.1,334,HK,Comedy
tm30278,Vettai,Movie,2012,Others,150,0,6,2433,IN,"Thriller, Action"
tm56734,Last Flight To Abuja,Movie,2012,Others,81,0,4.5,347,"GB, NG","Action, Thriller, Drama"
tm168751,Stray Bullet,Movie,2011,Others,80,0,6.3,363,LB,Drama
tm529723,Chhota Bheem And The Broken Amulet,Movie,2012,Others,63,0,7.5,16,IN,Animation
tm60213,One More Try,Movie,2012,Others,100,0,5.9,202,PH,Drama
tm70652,Thaandavam,Movie,2012,Others,167,0,6.1,2034,IN,"Action, Thriller"
tm34646,Sisterakas,Movie,2012,Others,110,0,5.2,286,PH,"Drama, Comedy"
tm57256,Husbands In Goa,Movie,2012,Others,150,0,3.8,278,IN,Comedy
tm172211,Question Mark,Movie,2011,Others,102,0,7,254,ID,Drama
tm165932,Muran,Movie,2011,Others,134,0,6.3,292,IN,"Thriller, Action"
tm172504,"Darling, Something'S Wrong With Your Head",Movie,2011,Others,78,0,6.7,129,"NL, US, AE, PS","Drama, Romance, War, European"
